time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Falz-,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Falz-,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Falz-,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Falz-,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Falz-,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Falz-,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Falz-
20241022 _104558,45587.4485940046,1729590358.52234,00:00:00,20.01,20,20,20,20,20,19.99,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.01,5.5,3.69,5.93,7.79,6.09,5.99,0,.,.,.,.,.,.,.,.
20241022 _104559,45587.4486056019,1729590359.52466,00:00:00,20,19.99,20.01,20,20,20,20,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,7.55,5.35,5.89,6.11,6.11,4.18,0,.,.,.,.,.,.,.,.
20241022 _104600,45587.4486173032,1729590360.53596,00:00:00,19.99,19.99,20,20,20,20,20.01,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.24,7.59,7.22,5.92,6.09,6.13,5.73,0,.,.,.,.,.,.,.,.
20241022 _104601,45587.4486290857,1729590361.55324,00:00:00,20,20,19.99,20,20,20,20.01,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.2,5.52,5.53,6,6.15,6.14,5.56,0,.,.,.,.,.,.,.,.
20241022 _104602,45587.4486406829,1729590362.55556,00:00:00,20.01,20.01,20,20,20,20,20.01,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.13,5.38,5.51,5.95,6.16,6.17,5.66,0,.,.,.,.,.,.,.,.
20241022 _104603,45587.4486524306,1729590363.57084,00:00:00,20.01,20,20.01,20.01,20,20,20,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.43,5.37,5.78,6.18,7.79,3.92,0,.,.,.,.,.,.,.,.
20241022 _104604,45587.4486641782,1729590364.58513,00:00:00,19.99,19.99,20,20,19.99,20,20,19.41,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.22,5.77,5.4,7.55,6.27,6.21,5.72,0,.,.,.,.,.,.,.,.
20241022 _104605,45587.4486757523,1729590365.58546,00:00:00,20,19.99,19.99,19.99,19.99,20,20,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.18,5.72,5.54,6.02,6.31,6.24,3.91,0,.,.,.,.,.,.,.,.
20241022 _104606,45587.4486873495,1729590366.58778,00:00:00,20.01,20,19.99,20,20,20,19.99,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.01,5.51,7.42,6,6.19,6.26,5.88,0,.,.,.,.,.,.,.,.
20241022 _104607,45587.4486991319,1729590367.60506,00:00:00,20.01,20,20.01,20.01,20,20,19.99,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.74,5.48,5.42,5.77,6.18,6.29,5.93,0,.,.,.,.,.,.,.,.
20241022 _104608,45587.4487108796,1729590368.62034,00:00:00,20,20,20.01,20,20,20,20,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.09,5.57,5.3,4.1,6.26,6.31,5.88,0,.,.,.,.,.,.,.,.
20241022 _104609,45587.4487226157,1729590369.63463,00:00:00,19.99,19.99,20,20,20,20,20,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.21,5.72,5.37,5.95,6.21,6.18,5.8,0,.,.,.,.,.,.,.,.
20241022 _104610,45587.4487342014,1729590370.63595,00:00:00,20,20,20,20,20,20,20,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.07,5.64,5.44,5.91,6.28,6.14,5.79,0,.,.,.,.,.,.,.,.
20241022 _104611,45587.4487459838,1729590371.65323,00:00:00,20.01,20.01,20,20.01,20,20,20,19.4,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.85,5.39,5.46,5.73,6.3,6.11,5.87,0,.,.,.,.,.,.,.,.
20241022 _104612,45587.4487577083,1729590372.66652,00:00:00,20,20,19.99,20,20,20.01,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.85,5.55,5.55,5.74,6.24,4.4,5.89,0,.,.,.,.,.,.,.,.
20241022 _104613,45587.4487694792,1729590373.6838,00:00:00,19.99,19.99,19.99,20,20.01,20.01,19.99,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.16,5.67,5.6,5.88,6.08,5.97,7.77,0,.,.,.,.,.,.,.,.
20241022 _104614,45587.4487811921,1729590374.6951,00:00:00,20,20,20,19.99,20.01,20.01,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.11,5.6,5.53,6,6.01,5.92,5.93,0,.,.,.,.,.,.,.,.
20241022 _104615,45587.4487927662,1729590375.69542,00:00:00,20.01,20.01,20.01,20,20.01,20.01,20.01,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.92,5.25,5.29,4.12,6.04,5.87,5.78,0,.,.,.,.,.,.,.,.
20241022 _104616,45587.4488045139,1729590376.71071,00:00:00,20,20,20.01,20,20.01,20,20.01,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.07,7.37,5.24,5.78,6.01,5.91,5.56,0,.,.,.,.,.,.,.,.
20241022 _104617,45587.4488162616,1729590377.72599,00:00:00,19.99,19.99,20,20,20.01,20,20.01,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.19,7.61,5.33,5.91,5.88,5.88,5.52,0,.,.,.,.,.,.,.,.
20241022 _104618,45587.4488280093,1729590378.74028,00:00:00,20,20,20,19.99,20.01,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.14,5.56,5.32,6.02,5.91,6.01,5.62,0,.,.,.,.,.,.,.,.
20241022 _104619,45587.4488395949,1729590379.7416,00:00:00,20.01,20.01,20,20,20,19.99,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.86,5.33,5.3,5.82,6.04,6.13,5.71,0,.,.,.,.,.,.,.,.
20241022 _104620,45587.448851169,1729590380.74193,00:00:00,20.01,20,20,20,20,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.86,5.39,5.37,7.43,5.99,6.03,5.64,0,.,.,.,.,.,.,.,.
20241022 _104621,45587.4488629051,1729590381.75522,00:00:00,20,19.99,20,20,20,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5,5.6,5.39,5.89,5.96,5.94,5.62,0,.,.,.,.,.,.,.,.
20241022 _104622,45587.4488746296,1729590382.76851,00:00:00,20,19.99,19.99,20,20,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.03,5.65,5.5,5.94,5.95,4.3,5.7,0,.,.,.,.,.,.,.,.
20241022 _104623,45587.4488863889,1729590383.78479,00:00:00,20,20,19.99,20,20,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.57,5.54,5.88,6.01,5.9,5.7,0,.,.,.,.,.,.,.,.
20241022 _104624,45587.4488981366,1729590384.79908,00:00:00,20,20.01,20,20,20,20.01,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.04,5.33,5.53,5.76,5.95,5.78,5.72,0,.,.,.,.,.,.,.,.
20241022 _104625,45587.4489098958,1729590385.81536,00:00:00,19.99,20,20.01,20,20.01,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.15,5.39,5.33,5.9,5.86,5.96,5.63,0,.,.,.,.,.,.,.,.
20241022 _104626,45587.4489214815,1729590386.81668,00:00:00,20,19.99,20.01,19.99,20,19.99,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.31,5.61,5.16,7.7,5.89,6.17,3.83,0,.,.,.,.,.,.,.,.
20241022 _104627,45587.4489332292,1729590387.83197,00:00:00,20.01,20,20,20,19.99,20,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.85,5.54,5.27,5.89,6.13,6.1,5.62,0,.,.,.,.,.,.,.,.
20241022 _104628,45587.4489448611,1729590388.83628,00:00:00,20.01,20.01,20,20.01,19.99,20,20,19.39,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.79,5.32,5.26,5.73,6.2,5.96,5.61,0,.,.,.,.,.,.,.,.
20241022 _104629,45587.4489564468,1729590389.83761,00:00:00,20,20.01,20.01,20,20,20,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5,5.26,5.24,7.4,6.12,5.93,5.6,0,.,.,.,.,.,.,.,.
20241022 _104630,45587.448968206,1729590390.85389,00:00:00,20,19.99,20,20,20,20.01,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.03,5.44,5.21,5.86,6.14,5.9,5.57,0,.,.,.,.,.,.,.,.
20241022 _104631,45587.4489799768,1729590391.87017,00:00:00,20,19.99,20,20,20,20.01,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.58,5.27,5.82,6.15,5.71,5.54,0,.,.,.,.,.,.,.,.
20241022 _104632,45587.4489917014,1729590392.88346,00:00:00,20,20,20,20,20,20,19.99,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.02,5.39,5.29,5.89,6.09,5.85,5.7,0,.,.,.,.,.,.,.,.
20241022 _104633,45587.449003287,1729590393.88478,00:00:00,19.99,20.01,20,19.99,20.01,19.99,19.99,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.12,5.24,5.31,5.98,6,6.01,5.73,0,.,.,.,.,.,.,.,.
20241022 _104634,45587.4490150347,1729590394.89907,00:00:00,20,20,20,20,20.01,19.99,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.08,5.41,5.33,5.96,5.96,6.07,5.61,0,.,.,.,.,.,.,.,.
20241022 _104635,45587.4490267708,1729590395.91336,00:00:00,20.01,19.99,19.99,20.01,20.01,20,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.91,5.55,5.43,5.75,5.91,5.88,5.59,0,.,.,.,.,.,.,.,.
20241022 _104636,45587.4490383681,1729590396.91568,00:00:00,20,20,20,20.01,20.01,20,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.36,5.42,5.67,7.45,5.84,5.6,0,.,.,.,.,.,.,.,.
20241022 _104637,45587.4490501042,1729590397.92997,00:00:00,20,20.01,20,20,20,19.99,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.03,5.11,5.43,5.78,5.95,7.65,5.59,0,.,.,.,.,.,.,.,.
20241022 _104638,45587.4490618634,1729590398.94525,00:00:00,20,20,20,20,19.99,19.99,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.04,5.38,5.45,5.85,6.13,4.49,5.57,0,.,.,.,.,.,.,.,.
20241022 _104639,45587.4490734722,1729590399.94857,00:00:00,20,19.99,20,20,20,20,20.01,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.96,3.65,5.47,5.78,6.04,6.02,5.48,0,.,.,.,.,.,.,.,.
20241022 _104640,45587.4490851968,1729590400.96186,00:00:00,20,20,20,20,20,20,20.01,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.06,5.47,5.51,7.53,5.97,5.92,5.45,0,.,.,.,.,.,.,.,.
20241022 _104641,45587.449096956,1729590401.97715,00:00:00,20,20.01,20,20,20.01,20.01,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.08,5.23,5.45,5.88,4.28,5.82,7.38,0,.,.,.,.,.,.,.,.
20241022 _104642,45587.4491087037,1729590402.99243,00:00:00,20,20,20,20,20.01,20,19.99,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.1,7.27,7.24,5.89,5.85,7.44,7.55,0,.,.,.,.,.,.,.,.
20241022 _104644,45587.4491204398,1729590404.00672,00:00:00,20,19.99,20,20,20,20,19.99,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.11,5.51,5.41,5.91,5.96,5.88,5.72,0,.,.,.,.,.,.,.,.
20241022 _104645,45587.4491320255,1729590405.00704,00:00:00,19.99,20,20,19.99,19.99,19.99,20,19.38,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.24,3.59,5.39,7.71,7.82,6.06,5.69,0,.,.,.,.,.,.,.,.
20241022 _104646,45587.44914375,1729590406.02033,00:00:00,20.01,20,20,20,19.99,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.99,5.34,5.37,5.83,6.15,6.05,5.62,0,.,.,.,.,.,.,.,.
20241022 _104647,45587.4491553356,1729590407.02166,00:00:00,20.01,20,20,20.01,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.75,5.3,3.54,5.63,6.03,5.91,5.7,0,.,.,.,.,.,.,.,.
20241022 _104648,45587.4491669097,1729590408.02198,00:00:00,20.01,19.99,20,20,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.65,5.5,5.36,5.71,6.01,5.89,5.64,0,.,.,.,.,.,.,.,.
20241022 _104649,45587.449178669,1729590409.03727,00:00:00,20,19.99,20,20,20,20,20.01,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.91,5.54,5.35,5.83,6,5.86,5.54,0,.,.,.,.,.,.,.,.
20241022 _104650,45587.4491904167,1729590410.05255,00:00:00,20,20,20,20,20.01,19.99,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.9,5.47,5.41,5.78,5.9,6.08,5.58,0,.,.,.,.,.,.,.,.
20241022 _104651,45587.4492021875,1729590411.06983,00:00:00,20.01,20.01,20,20,20.01,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,2.99,5.11,5.36,5.86,5.85,6.07,5.57,0,.,.,.,.,.,.,.,.
20241022 _104652,45587.4492137963,1729590412.07215,00:00:00,20,20,20,19.99,19.99,20,20.01,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.38,5.41,5.97,6.04,5.94,5.46,0,.,.,.,.,.,.,.,.
20241022 _104653,45587.4492255787,1729590413.09043,00:00:00,19.99,19.99,20,20,19.99,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.05,5.51,3.61,5.94,6.24,7.52,7.3,0,.,.,.,.,.,.,.,.
20241022 _104654,45587.449237338,1729590414.10671,00:00:00,20,19.99,20,20,20,20,19.99,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.01,5.57,5.46,5.8,6.11,5.86,5.73,0,.,.,.,.,.,.,.,.
20241022 _104655,45587.4492490857,1729590415.122,00:00:00,20,20,20,20.01,20,20,19.99,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,6.82,5.38,5.48,5.67,6.04,5.99,5.91,0,.,.,.,.,.,.,.,.
20241022 _104656,45587.4492608333,1729590416.13628,00:00:00,19.99,20,20,20,20,19.99,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.12,5.35,5.52,5.85,6.11,6.1,5.76,0,.,.,.,.,.,.,.,.
20241022 _104657,45587.4492724421,1729590417.1396,00:00:00,19.99,19.99,20.01,20,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.17,5.56,5.4,5.88,4.43,4.3,5.69,0,.,.,.,.,.,.,.,.
20241022 _104658,45587.4492841898,1729590418.15489,00:00:00,20,19.99,20.01,20,20.01,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.03,5.71,5.23,5.82,5.96,5.83,5.76,0,.,.,.,.,.,.,.,.
20241022 _104659,45587.4492959491,1729590419.17017,00:00:00,20.01,20,20.01,20,20.01,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.8,5.55,5.18,5.91,5.92,5.94,5.77,0,.,.,.,.,.,.,.,.
20241022 _104700,45587.4493077315,1729590420.18845,00:00:00,20,20.01,20,20,20.01,19.99,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.82,5.19,5.26,5.94,4.2,6.11,5.69,0,.,.,.,.,.,.,.,.
20241022 _104701,45587.4493194676,1729590421.20274,00:00:00,20,20,20.01,20,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,3.2,5.33,5.24,5.81,5.9,6.01,5.68,0,.,.,.,.,.,.,.,.
20241022 _104702,45587.4493312384,1729590422.21902,00:00:00,20,19.99,20,20.01,19.99,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.93,5.57,5.22,5.68,7.83,5.92,5.66,0,.,.,.,.,.,.,.,.
20241022 _104703,45587.449342963,1729590423.23231,00:00:00,20,20,20,20,19.99,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.92,5.38,5.27,5.87,4.57,5.89,5.65,0,.,.,.,.,.,.,.,.
20241022 _104704,45587.4493547338,1729590424.24959,00:00:00,19.99,20,20,19.99,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.09,5.36,5.28,5.96,6.14,5.94,5.63,0,.,.,.,.,.,.,.,.
20241022 _104705,45587.4493665046,1729590425.26687,00:00:00,19.99,20,20,20,19.99,19.99,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.14,5.45,5.31,5.92,6.23,6.09,5.61,0,.,.,.,.,.,.,.,.
20241022 _104706,45587.4493782292,1729590426.27916,00:00:00,20,19.99,19.99,20,19.99,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.1,5.71,5.41,5.85,6.27,6.08,5.6,0,.,.,.,.,.,.,.,.
20241022 _104707,45587.449389919,1729590427.28946,00:00:00,20.01,20,19.99,20,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.92,5.55,5.47,5.84,6.23,6.03,7.47,0,.,.,.,.,.,.,.,.
20241022 _104708,45587.4494015046,1729590428.29079,00:00:00,20,20.01,19.99,19.99,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,4.95,5.31,5.52,6.01,6.24,7.63,5.6,0,.,.,.,.,.,.,.,.
20241022 _104709,45587.449413206,1729590429.30193,00:00:00,20,20,19.99,20,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.04,7.36,7.45,4.23,6.26,6.01,5.59,0,.,.,.,.,.,.,.,.
20241022 _104710,45587.4494249421,1729590430.31532,00:00:00,19.99,19.99,20,20.01,20,20,20,19.37,20,20,20,20,20,20,20,20,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.16,5.72,3.67,5.72,6.2,5.91,5.67,0,.,.,.,.,.,.,.,.
